3145737|GNM218821X|POOL|GNM30|36218DAW3|GNM|SF|136|1007196.13|LOAN|19870701|20170615|-999.|-999|-999|19000101|3145737|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3146862|GNM220476X|POOL|GNM30|36218E2H3|GNM|SF|136|1003465.09|LOAN|19870801|20170815|-999.|-999|-999|19000101|3146862|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3147984|GNM222015X|POOL|GNM30|36218GSC1|GNM|SF|136|11610468.67|LOAN|19871101|20170715|-999.|-999|-999|19000101|3147984|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3148169|GNM222460X|POOL|GNM30|36218HB52|GNM|SF|136|1178476.43|LOAN|19870701|20170615|-999.|-999|-999|19000101|3148169|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3148614|GNM223125X|POOL|GNM30|36218HYW8|GNM|SF|136|2006492.29|LOAN|19870901|20170815|-999.|-999|-999|19000101|3148614|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3149268|GNM223911X|POOL|GNM30|36218JVC1|GNM|SF|136|3024922.13|LOAN|19870901|20170815|-999.|-999|-999|19000101|3149268|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3149282|GNM223925X|POOL|GNM30|36218JVS6|GNM|SF|136|1024709.02|LOAN|19871101|20171115|-999.|-999|-999|19000101|3149282|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3150451|GNM225431X|POOL|GNM30|36218LLL7|GNM|SF|136|3995728.42|LOAN|19870701|20170615|-999.|-999|-999|19000101|3150451|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3150453|GNM225433X|POOL|GNM30|36218LLN3|GNM|SF|136|3996056.62|LOAN|19870801|20170715|-999.|-999|-999|19000101|3150453|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3152326|GNM227858X|POOL|GNM30|36218PB39|GNM|SF|136|2010063.52|LOAN|19870801|20170715|-999.|-999|-999|19000101|3152326|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3152338|GNM227870X|POOL|GNM30|36218PCF1|GNM|SF|136|3040250.31|LOAN|19870801|20170715|-999.|-999|-999|19000101|3152338|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3152451|GNM227993X|POOL|GNM30|36218PGA8|GNM|SF|136|2987155.99|LOAN|19870801|20170715|-999.|-999|-999|19000101|3152451|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3154479|GNM230721X|POOL|GNM30|36218SG61|GNM|SF|136|11003707.14|LOAN|19870801|20170715|-999.|-999|-999|19000101|3154479|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3155178|GNM231714X|POOL|GNM30|36218TK31|GNM|SF|136|2213720.42|LOAN|19870901|20170715|-999.|-999|-999|19000101|3155178|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3155332|GNM231949X|POOL|GNM30|36218TTE8|GNM|SF|136|1671174.1|LOAN|19870901|20170815|-999.|-999|-999|19000101|3155332|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3155479|GNM232145X|POOL|GNM30|36218TZJ0|GNM|SF|136|1019021.39|LOAN|19870801|20170715|-999.|-999|-999|19000101|3155479|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
